nome_cliente;Plano;dt_desativacao_sac;dt_cadastro_sac;st_diavencimento_sac;tipo_pagamento;campo1;st_estado_sac;Valor_produto;Pacote_de_mensagem;MRR
95330;Sea;12/01/2021;11/03/2020;5;Cartão de crédito;;SP;1000;;1000
95331;Sea;;11/03/2020;5;Boleto;;SP;1000;;1000
95332;Sea;11/03/2020;11/03/2020;3;Cartão de crédito;;RJ;1000;;1000
95332;Sea;01/25/2022;11/03/2020;5;Cartão de crédito;;RJ;1000;;1000
95461;Sea;10/12/2020;10/12/2020;15;Cartão de crédito;;DF;1000;;1000
95462;Sea;08/15/2022;10/11/2020;15;Cartão de crédito;;SP;1000;;1000
94226;Sea;10/13/2020;10/09/2020;10;Cartão de crédito;;SP;1000;;1000
94226;Sea;04/14/2021;10/09/2020;10;Cartão de crédito;;SP;1000;;1000
95463;Sea;10/08/2020;10/09/2020;10;Boleto;;DF;1000;;1000
95119;Sea;10/08/2020;10/09/2020;10;Boleto;;SC;1000;;1000
95463;Sea;10/07/2020;10/09/2020;10;Cartão de crédito;;DF;1000;;1000
95464;Sea;10/08/2020;10/09/2020;9;Cartão de crédito;;SP;1000;;1000
95464;Sea;02/03/2023;10/09/2020;10;Cartão de crédito;;SP;1000;;1000
95235;Sea;10/08/2020;10/09/2020;10;Cartão de crédito;;DF;1000;;1000
95465;Sea;10/09/2020;10/09/2020;10;Cartão de crédito;;BA;1000;;1000
95466;Sea;;10/09/2020;20;Boleto;;SP;1000;;1000
95467;Sea;12/01/2020;10/09/2020;0;Cartão de crédito;;RJ;1000;;1000
95468;Sea;10/17/2022;10/09/2020;20;Boleto;;RS;1000;;1000
95469;Sea;11/18/2020;10/09/2020;10;Cartão de crédito;;RJ;1000;;1000
93531;Sea;10/13/2021;10/09/2020;12;Boleto;;MA;1000;;1000
95470;Sea;10/22/2020;10/09/2020;10;Cartão de crédito;;RS;1000;;1000
95235;Sea;10/08/2020;10/09/2020;10;Cartão de crédito;;DF;1000;;1000
95235;Sea;10/08/2020;10/09/2020;10;Cartão de crédito;;DF;1000;;1000
95471;Sea;01/26/2023;10/09/2020;10;Cartão de crédito;;SP;1000;;1000
95472;Sea;05/05/2022;10/09/2020;10;Cartão de crédito;;PR;1000;;1000
95473;Sea;;10/09/2020;10;Cartão de crédito;;SP;1000;;1000
95474;Sea;06/13/2022;10/09/2020;10;Boleto;;SP;1000;;1000
95235;Sea;10/07/2020;10/08/2020;10;Cartão de crédito;;DF;1000;;1000
95235;Sea;10/07/2020;10/08/2020;8;Cartão de crédito;;DF;1000;;1000
95235;Sea;10/07/2020;10/08/2020;10;Boleto;;DF;1000;;1000
95235;Sea;10/07/2020;10/08/2020;10;Boleto;;DF;1000;;1000
95235;Sea;10/07/2020;10/08/2020;10;Boleto;;DF;1000;;1000
95235;Sea;10/07/2020;10/08/2020;10;Cartão de crédito;;DF;1000;;1000
95475;Sea;05/20/2022;10/08/2020;10;Boleto;;RS;1000;;1000
95235;Sea;10/07/2020;10/08/2020;10;Cartão de crédito;;DF;1000;;1000
95476;Sea;12/16/2020;10/08/2020;0;Cartão de crédito;;SC;1000;;1000
95477;Sea;04/19/2021;10/08/2020;10;Cartão de crédito;;MG;1000;;1000
95478;Sea;05/20/2022;10/08/2020;10;Cartão de crédito;;MG;1000;;1000
95479;Sea;;10/08/2020;10;Cartão de crédito;;MT;1000;;1000
95235;Sea;10/07/2020;10/08/2020;10;Cartão de crédito;;DF;1000;;1000
95235;Sea;10/07/2020;10/08/2020;10;Cartão de crédito;;DF;1000;;1000
95119;Sea;10/07/2020;10/08/2020;10;Boleto;;SC;1000;;1000
95480;Sea;07/13/2021;10/08/2020;10;Cartão de crédito;;SP;1000;;1000
95481;Sea;;10/08/2020;10;Cartão de crédito;;SP;1000;;1000
95235;Sea;10/08/2020;10/08/2020;10;Cartão de crédito;;DF;1000;;1000
95235;Sea;10/08/2020;10/08/2020;10;Cartão de crédito;;DF;1000;;1000
95482;Sea;01/21/2021;10/08/2020;0;Boleto;;RJ;1000;;1000
95483;Sea;10/27/2020;10/08/2020;10;Cartão de crédito;;MG;1000;;1000
95484;Sea;03/15/2022;10/08/2020;10;Cartão de crédito;;PE;1000;;1000
95485;Sea;04/08/2022;10/08/2020;10;Cartão de crédito;;RS;1000;;1000
95484;Sea;10/07/2020;10/07/2020;10;Cartão de crédito;;PE;1000;;1000
95486;Sea;10/06/2020;10/07/2020;10;Boleto;;SC;1000;;1000
95486;Sea;10/06/2020;10/07/2020;10;Boleto;;SC;1000;;1000
95486;Sea;10/06/2020;10/07/2020;10;Boleto;;SC;1000;;1000
95119;Sea;10/06/2020;10/07/2020;10;Boleto;;SC;1000;;1000
95119;Sea;10/06/2020;10/07/2020;10;Boleto;;SC;1000;;1000
95487;Sea;10/30/2020;10/07/2020;10;Cartão de crédito;;CE;1000;;1000
95488;Sea;;10/07/2020;10;Boleto;;RJ;1000;;1000
95489;Sea;07/17/2021;10/07/2020;10;Cartão de crédito;;SP;1000;;1000
95490;Sea;02/16/2021;10/07/2020;10;Boleto;;MG;1000;;1000
95491;Sea;03/04/2022;10/07/2020;10;Cartão de crédito;;SP;1000;;1000
95492;Sea;04/08/2022;10/07/2020;10;Boleto;;PR;1000;;1000
95493;Sea;02/02/2021;10/07/2020;0;Cartão de crédito;;PR;1000;;1000
95494;Sea;04/11/2022;10/06/2020;10;Cartão de crédito;;SP;1000;;1000
95495;Sea;06/30/2021;10/06/2020;10;Boleto;;SP;1000;;1000
95119;Sea;10/05/2020;10/06/2020;6;Boleto;;SC;1000;;1000
95119;Sea;10/06/2020;10/06/2020;10;Boleto;;SC;1000;;1000
95496;Sea;;10/06/2020;10;Cartão de crédito;;SP;1000;;1000
95497;Sea;01/21/2021;10/06/2020;0;Cartão de crédito;;SP;1000;;1000
95498;Sea;05/20/2022;10/06/2020;10;Cartão de crédito;;SP;1000;;1000
95499;Sea;03/01/2021;10/06/2020;10;Cartão de crédito;;SP;1000;;1000
95500;Sea;05/21/2021;10/06/2020;10;Cartão de crédito;;GO;1000;;1000
95501;Sea;;10/06/2020;10;Cartão de crédito;;SP;1000;;1000
95502;Sea;06/23/2022;10/06/2020;10;Cartão de crédito;;SP;1000;;1000
95503;Sea;02/02/2021;10/06/2020;10;Boleto;;RS;1000;;1000
95504;Sea;04/19/2021;10/05/2020;10;Cartão de crédito;;CE;1000;;1000
95505;Sea;10/04/2020;10/05/2020;10;Cartão de crédito;;DF;1000;;1000
95235;Sea;10/04/2020;10/05/2020;10;Cartão de crédito;;DF;1000;;1000
95506;Sea;01/06/2022;10/05/2020;10;Cartão de crédito;;RJ;1000;;1000
95507;Sea;01/12/2023;10/05/2020;10;Cartão de crédito;;SP;1000;;1000
95508;Sea;02/10/2021;10/05/2020;10;Cartão de crédito;;SP;1000;;1000
95501;Sea;10/04/2020;10/05/2020;5;Cartão de crédito;;SP;1000;;1000
95501;Sea;10/04/2020;10/05/2020;5;Cartão de crédito;;SP;1000;;1000
95119;Sea;10/04/2020;10/05/2020;10;Boleto;;SC;1000;;1000
95476;Sea;10/05/2020;10/05/2020;10;Cartão de crédito;;SC;1000;;1000
95509;Sea;10/05/2020;10/05/2020;10;Cartão de crédito;;SP;1000;;1000
95510;Sea;12/02/2020;10/05/2020;0;Boleto;;SP;1000;;1000
95511;Sea;10/04/2020;10/04/2020;5;Cartão de crédito;;SP;1000;;1000
95512;Sea;;10/03/2020;5;Cartão de crédito;;PR;1000;;1000
95513;Sea;10/30/2020;10/03/2020;5;Cartão de crédito;;CE;1000;;1000
95514;Sea;10/03/2020;10/03/2020;5;Cartão de crédito;;PR;1000;;1000
95515;Sea;01/18/2021;10/02/2020;0;Cartão de crédito;;SP;1000;;1000
95516;Sea;12/04/2020;10/02/2020;5;Cartão de crédito;;SP;1000;;1000
95517;Sea;06/14/2022;10/02/2020;5;Cartão de crédito;;PR;1000;;1000
95518;Sea;09/01/2022;10/02/2020;5;Cartão de crédito;;SP;1000;;1000
95519;Sea;02/08/2021;10/02/2020;5;Boleto;;SP;1000;;1000
95520;Sea;10/14/2021;10/02/2020;5;Boleto;;RJ;1000;;1000
95521;Sea;06/13/2022;10/02/2020;5;Cartão de crédito;;SP;1000;;1000
95522;Sea;11/23/2020;10/02/2020;0;Cartão de crédito;;MG;1000;;1000
95523;Sea;12/09/2020;10/02/2020;5;Cartão de crédito;;GO;1000;;1000
95524;Sea;03/16/2021;10/02/2020;5;Cartão de crédito;;SP;1000;;1000
95525;Sea;12/02/2020;10/02/2020;0;Boleto;;SP;1000;;1000
95526;Sea;06/13/2022;10/02/2020;5;Cartão de crédito;;BA;1000;;1000
95235;Sea;10/01/2020;10/02/2020;5;Cartão de crédito;;DF;1000;;1000
95235;Sea;10/01/2020;10/02/2020;5;Cartão de crédito;;DF;1000;;1000
95527;Sea;02/09/2021;10/01/2020;5;Boleto;;MG;1000;;1000
93153;Sea;09/30/2020;10/01/2020;5;Cartão de crédito;;DF;1000;;1000
93153;Sea;09/30/2020;10/01/2020;5;Boleto;;DF;1000;;1000
93153;Sea;09/30/2020;10/01/2020;5;Cartão de crédito;;DF;1000;;1000
93153;Sea;09/30/2020;10/01/2020;5;Cartão de crédito;;DF;1000;;1000
95528;Sea;03/08/2022;10/01/2020;5;Boleto;;RJ;1000;;1000
95529;Sea;10/02/2020;10/01/2020;5;Cartão de crédito;;SP;1000;;1000
95530;Sea;09/30/2020;10/01/2020;5;Cartão de crédito;;DF;1000;;1000
95119;Sea;09/30/2020;10/01/2020;5;Boleto;;SC;1000;;1000
95531;Sea;04/29/2021;10/01/2020;5;Cartão de crédito;;SP;1000;;1000
95703;Sea;04/15/2022;09/11/2020;10;Cartão de crédito;;SP;1000;;1000
95704;Sea;09/12/2020;09/11/2020;15;Boleto;;SP;1000;;1000
95705;Sea;06/24/2022;09/11/2020;15;Cartão de crédito;;RJ;1000;;1000
95706;Sea;01/18/2021;09/11/2020;15;Cartão de crédito;;PI;1000;;1000
95707;Sea;12/16/2021;09/11/2020;15;Cartão de crédito;;DF;1000;;1000
95708;Sea;;09/11/2020;11;Cartão de crédito;;SP;1000;;1000
95709;Sea;05/09/2022;09/11/2020;15;Boleto;;RJ;1000;;1000
95710;Sea;01/27/2021;09/11/2020;0;Boleto;;MA;1000;;1000
95711;Sea;12/17/2020;09/11/2020;0;Cartão de crédito;;RS;1000;;1000
95712;Sea;12/17/2020;09/11/2020;15;Boleto;;RS;1000;;1000
95711;Sea;09/10/2020;09/11/2020;11;Cartão de crédito;;RS;1000;;1000
95713;Sea;10/14/2021;09/11/2020;15;Boleto;;SP;1000;;1000
95714;Sea;02/02/2021;09/11/2020;0;Cartão de crédito;;Florida;1000;;1000
95627;Sea;09/12/2020;09/11/2020;11;Cartão de crédito;;SP;1000;;1000
95627;Sea;09/12/2020;09/11/2020;11;Cartão de crédito;;SP;1000;;1000
95715;Sea;09/12/2020;09/10/2020;11;Boleto;;SP;1000;;1000
95716;Sea;09/09/2020;09/10/2020;10;Boleto;;SP;1000;;1000
95717;Sea;09/09/2020;09/10/2020;10;Boleto;;SP;1000;;1000
95718;Sea;;09/10/2020;11;Cartão de crédito;;SP;1000;;1000
95719;Sea;06/14/2022;09/10/2020;10;Boleto;;SP;1000;;1000
95720;Sea;11/05/2020;09/10/2020;0;Boleto;;SP;1000;;1000
95721;Sea;09/09/2020;09/10/2020;10;Boleto;;SP;1000;;1000
95722;Sea;09/09/2020;09/10/2020;10;Boleto;;SP;1000;;1000
95723;Sea;09/09/2020;09/10/2020;10;Boleto;;SP;1000;;1000
95724;Sea;09/09/2020;09/10/2020;10;Boleto;;SP;1000;;1000
95724;Sea;09/09/2020;09/10/2020;10;Boleto;;SP;1000;;1000
95725;Sea;03/15/2021;09/10/2020;15;Cartão de crédito;;MT;1000;;1000
95726;Sea;09/09/2020;09/10/2020;10;Boleto;;SP;1000;;1000
95727;Sea;09/09/2020;09/10/2020;10;Boleto;;SP;1000;;1000
95728;Sea;12/02/2020;09/10/2020;0;Cartão de crédito;;SP;1000;;1000
95727;Sea;09/09/2020;09/10/2020;10;Boleto;;SP;1000;;1000
95727;Sea;09/09/2020;09/10/2020;10;Boleto;;SP;1000;;1000
95278;Sea;;09/10/2020;15;Cartão de crédito;;BA;1000;;1000
95729;Sea;;09/10/2020;15;Cartão de crédito;;SP;1000;;1000
95730;Sea;01/02/2023;09/10/2020;15;Cartão de crédito;;SP;1000;;1000
95731;Sea;12/16/2020;09/10/2020;15;Cartão de crédito;;Florida;1000;;1000
95732;Sea;02/02/2021;09/10/2020;15;Cartão de crédito;;MT;1000;;1000
95725;Sea;09/09/2020;09/10/2020;31;Cartão de crédito;;MT;1000;;1000
95733;Sea;10/18/2022;09/10/2020;10;Boleto;;RJ;1000;;1000
95734;Sea;;09/10/2020;10;Cartão de crédito;;MG;1000;;1000
95056;Sea;09/09/2020;09/10/2020;10;Boleto;;SC;1000;;1000
95735;Sea;05/25/2021;09/10/2020;30;Boleto;;RJ;1000;;1000
95736;Sea;01/15/2021;09/10/2020;0;Cartão de crédito;;SP;1000;;1000
95737;Sea;03/02/2021;09/10/2020;15;Boleto;;SP;1000;;1000
95738;Sea;05/24/2022;09/10/2020;15;Boleto;;PB;1000;;1000
95739;Sea;12/17/2020;09/10/2020;15;Boleto;;SP;1000;;1000
95740;Sea;12/17/2020;09/10/2020;15;Boleto;;SP;1000;;1000
95741;Sea;12/03/2021;09/10/2020;5;Boleto;;AM;1000;;1000
95742;Sea;;09/09/2020;10;Cartão de crédito;;SP;1000;;1000
95743;Sea;;09/09/2020;10;Boleto;;PB;1000;;1000
95744;Sea;07/29/2021;09/09/2020;10;Cartão de crédito;;SP;1000;;1000
95745;Sea;09/08/2020;09/09/2020;9;Boleto;;SP;1000;;1000
95745;Sea;09/08/2020;09/09/2020;9;Boleto;;SP;1000;;1000
95745;Sea;09/08/2020;09/09/2020;9;Boleto;;SP;1000;;1000
95746;Sea;11/16/2020;09/09/2020;10;Cartão de crédito;;ES;1000;;1000
95747;Sea;05/20/2022;09/09/2020;10;Cartão de crédito;;SP;1000;;1000
95056;Sea;09/07/2020;09/08/2020;10;Boleto;;SC;1000;;1000
95056;Sea;09/07/2020;09/08/2020;10;Boleto;;SC;1000;;1000
95748;Sea;09/11/2020;09/08/2020;10;Cartão de crédito;;SP;1000;;1000
95704;Sea;09/09/2020;09/08/2020;10;Boleto;;SP;1000;;1000
95749;Sea;10/14/2020;09/08/2020;10;Boleto;;SP;1000;;1000
95750;Sea;02/09/2022;09/08/2020;10;Cartão de crédito;;SP;1000;;1000
95751;Sea;12/10/2020;09/08/2020;10;Boleto;;MT;1000;;1000
95752;Sea;;09/08/2020;10;Cartão de crédito;;SP;1000;;1000
95753;Sea;08/08/2022;09/08/2020;10;Cartão de crédito;;SP;1000;;1000
95754;Sea;04/09/2021;09/08/2020;10;Boleto;;SP;1000;;1000
95755;Sea;06/13/2022;09/08/2020;10;Boleto;;RS;1000;;1000
95756;Sea;10/14/2021;09/08/2020;10;Cartão de crédito;;SP;1000;;1000
95757;Sea;09/16/2020;09/07/2020;0;Cartão de crédito;;MG;1000;;1000
95758;Sea;;09/04/2020;0;Boleto;;SP;1000;;1000
95759;Sea;09/16/2020;09/04/2020;0;Cartão de crédito;;DF;1000;;1000
95760;Sea;12/10/2020;09/04/2020;5;Boleto;;SP;1000;;1000
95761;Sea;;09/04/2020;5;Cartão de crédito;;SP;1000;;1000
95762;Sea;;09/04/2020;25;Boleto;;SP;1000;;1000
95763;Sea;06/14/2022;09/04/2020;4;Boleto;;SP;1000;;1000
95764;Sea;;09/04/2020;5;Cartão de crédito;;MG;1000;;1000
95765;Sea;09/23/2021;09/04/2020;25;Cartão de crédito;;RJ;1000;;1000
95766;Sea;02/16/2022;09/04/2020;5;Cartão de crédito;;SP;1000;;1000
95767;Sea;01/14/2021;09/04/2020;0;Boleto;;RJ;1000;;1000
95768;Sea;01/04/2021;09/04/2020;0;Boleto;;SP;1000;;1000
95769;Sea;12/01/2020;09/04/2020;0;Boleto;;SC;1000;;1000
95770;Sea;08/30/2022;09/04/2020;5;Cartão de crédito;;RJ;1000;;1000
95771;Sea;12/10/2021;09/04/2020;5;Cartão de crédito;;PR;1000;;1000
95772;Sea;04/05/2021;09/03/2020;5;Cartão de crédito;;DF;1000;;1000
95773;Sea;03/01/2021;09/03/2020;2;Cartão de crédito;;DF;1000;;1000
95774;Sea;09/20/2021;09/03/2020;5;Cartão de crédito;;MG;1000;;1000
95775;Sea;;09/03/2020;5;Cartão de crédito;;SP;1000;;1000
95776;Sea;02/08/2021;09/03/2020;5;Boleto;;MT;1000;;1000
95777;Sea;12/16/2020;09/02/2020;0;Cartão de crédito;;SP;1000;;1000
94507;Sea;12/10/2020;09/02/2020;5;Cartão de crédito;;SP;1000;;1000
94006;Sea;04/08/2021;09/02/2020;5;Cartão de crédito;;SC;1000;;1000
95778;Sea;01/13/2023;09/02/2020;30;Boleto;;MG;1000;;1000
95779;Sea;10/07/2022;09/02/2020;5;Boleto;;MG;1000;;1000
95780;Sea;03/17/2021;09/02/2020;5;Cartão de crédito;;SC;1000;;1000
95781;Sea;06/22/2022;09/02/2020;5;Boleto;;RJ;1000;;1000
95782;Sea;01/28/2022;09/02/2020;5;Cartão de crédito;;SP;1000;;1000
95689;Sea;09/02/2020;09/02/2020;5;Boleto;;SC;1000;;1000
95689;Sea;09/01/2020;09/02/2020;5;Boleto;;SC;1000;;1000
95783;Sea;02/08/2021;09/02/2020;5;Cartão de crédito;;MG;1000;;1000
95784;Sea;;09/01/2020;5;Boleto;;SP;1000;;1000
95785;Sea;;09/01/2020;21;Boleto;;SP;1000;;1000
95786;Sea;08/05/2021;09/01/2020;5;Cartão de crédito;;GO;1000;;1000
95787;Sea;01/13/2021;09/01/2020;0;Cartão de crédito;;SP;1000;;1000
95788;Sea;11/16/2020;09/01/2020;0;Cartão de crédito;;CE;1000;;1000
95789;Sea;;09/01/2020;5;Cartão de crédito;;MG;1000;;1000
95790;Sea;12/07/2020;09/01/2020;0;Cartão de crédito;;RS;1000;;1000
95791;Sea;06/28/2021;09/01/2020;5;Cartão de crédito;;PE;1000;;1000
95792;Sea;07/21/2022;09/01/2020;5;Cartão de crédito;;SP;1000;;1000
95907;Sea;12/16/2020;08/12/2020;0;Boleto;;SP;1000;;1000
95908;Sea;02/01/2021;08/12/2020;15;Cartão de crédito;;SP;1000;;1000
95909;Sea;09/03/2020;08/12/2020;24;Boleto;;SP;1000;;1000
95910;Sea;07/08/2021;08/12/2020;25;Boleto;;RJ;1000;;1000
95911;Sea;10/19/2020;08/12/2020;0;Cartão de crédito;;CE;1000;;1000
95912;Sea;;08/11/2020;15;Cartão de crédito;;SP;1000;;1000
95913;Sea;08/11/2020;08/11/2020;15;Boleto;;SP;1000;;1000
95914;Sea;10/09/2020;08/11/2020;0;Cartão de crédito;;RJ;1000;;1000
95915;Sea;09/15/2022;08/11/2020;12;Cartão de crédito;;MG;1000;;1000
95916;Sea;11/01/2021;08/11/2020;15;Cartão de crédito;;RJ;1000;;1000
95917;Sea;05/02/2022;08/11/2020;10;Cartão de crédito;;SP;1000;;1000
95918;Sea;;08/11/2020;15;Cartão de crédito;;MG;1000;;1000
95919;Sea;07/07/2021;08/10/2020;15;Boleto;;SP;1000;;1000
95920;Sea;05/27/2022;08/10/2020;10;Cartão de crédito;;PR;1000;;1000
95921;Sea;08/17/2020;08/10/2020;15;Cartão de crédito;;PR;1000;;1000
95922;Sea;03/08/2021;08/07/2020;13;Cartão de crédito;;PR;1000;;1000
95923;Sea;10/10/2022;08/07/2020;10;Cartão de crédito;;RJ;1000;;1000
95924;Sea;10/04/2021;08/07/2020;10;Cartão de crédito;;SP;1000;;1000
95925;Sea;02/02/2021;08/07/2020;10;Cartão de crédito;;SP;1000;;1000
95925;Sea;08/07/2020;08/07/2020;10;Cartão de crédito;;SP;1000;;1000
95926;Sea;;08/07/2020;7;Cartão de crédito;;PR;1000;;1000
95927;Sea;;08/07/2020;21;Cartão de crédito;;SP;1000;;1000
95928;Sea;03/22/2022;08/07/2020;10;Cartão de crédito;;RJ;1000;;1000
95929;Sea;07/05/2021;08/06/2020;10;Cartão de crédito;;SP;1000;;1000
95930;Sea;10/14/2020;08/06/2020;10;Boleto;;PR;1000;;1000
95930;Sea;08/06/2020;08/06/2020;10;Boleto;;SP;1000;;1000
95931;Sea;08/06/2020;08/06/2020;10;Boleto;;PR;1000;;1000
95932;Sea;10/20/2020;08/06/2020;0;Boleto;;PR;1000;;1000
95933;Sea;11/18/2021;08/06/2020;10;Cartão de crédito;;SP;1000;;1000
95934;Sea;04/13/2022;08/06/2020;5;Cartão de crédito;;SP;1000;;1000
95934;Sea;08/07/2020;08/06/2020;5;Cartão de crédito;;SP;1000;;1000
95935;Sea;05/20/2022;08/06/2020;10;Boleto;;GO;1000;;1000
95936;Sea;;08/06/2020;10;Boleto;;SE;1000;;1000
95937;Sea;;08/05/2020;4;Cartão de crédito;;RJ;1000;;1000
95938;Sea;05/20/2022;08/05/2020;10;Cartão de crédito;;SP;1000;;1000
95939;Sea;09/13/2021;08/05/2020;10;Boleto;;SP;1000;;1000
95940;Sea;;08/04/2020;5;Cartão de crédito;;SP;1000;;1000
95941;Sea;09/21/2020;08/04/2020;0;Cartão de crédito;;SP;1000;;1000
95942;Sea;04/20/2021;08/04/2020;5;Cartão de crédito;;GO;1000;;1000
95943;Sea;06/22/2022;08/04/2020;5;Boleto;;RJ;1000;;1000
95944;Sea;09/17/2021;08/04/2020;5;Cartão de crédito;;ES;1000;;1000
95945;Sea;09/22/2020;08/04/2020;0;Cartão de crédito;;GO;1000;;1000
95946;Sea;03/30/2021;08/03/2020;5;Boleto;;RJ;1000;;1000
95947;Sea;09/22/2020;08/03/2020;0;Boleto;;MG;1000;;1000
95948;Sea;07/08/2021;08/03/2020;20;Cartão de crédito;;SP;1000;;1000
95949;Sea;05/19/2021;08/03/2020;3;Cartão de crédito;;RJ;1000;;1000
95950;Sea;;08/03/2020;5;Boleto;;BA;1000;;1000
95951;Sea;04/13/2021;08/03/2020;5;Boleto;;PR;1000;;1000
95952;Sea;09/29/2020;08/02/2020;0;Cartão de crédito;;SP;1000;;1000
96079;Sea;12/01/2020;07/10/2020;0;Cartão de crédito;;SP;1000;;1000
96080;Sea;03/16/2023;07/10/2020;15;Boleto;;RJ;1000;;1000
96081;Sea;09/17/2020;07/10/2020;0;Cartão de crédito;;RS;1000;;1000
96082;Sea;01/21/2021;07/10/2020;0;Cartão de crédito;;ES;1000;;1000
96083;Sea;01/18/2021;07/10/2020;15;Cartão de crédito;;CE;1000;;1000
96084;Sea;02/01/2021;07/10/2020;0;Cartão de crédito;;PR;1000;;1000
96085;Sea;08/24/2022;07/10/2020;15;Cartão de crédito;;PR;1000;;1000
96086;Sea;04/14/2021;07/10/2020;15;Cartão de crédito;;SC;1000;;1000
96087;Sea;07/10/2020;07/10/2020;10;Cartão de crédito;;MT;1000;;1000
96087;Sea;07/10/2020;07/10/2020;10;Cartão de crédito;;MT;1000;;1000
96087;Sea;07/10/2020;07/10/2020;10;Cartão de crédito;;MT;1000;;1000
96087;Sea;03/29/2023;07/10/2020;10;Cartão de crédito;;MT;1000;;1000
96088;Sea;05/24/2022;07/10/2020;15;Cartão de crédito;;PE;1000;;1000
96089;Sea;08/19/2021;07/10/2020;30;Cartão de crédito;;RS;1000;;1000
96090;Sea;10/13/2020;07/10/2020;15;Boleto;;MG;1000;;1000
96091;Sea;09/30/2020;07/10/2020;0;Cartão de crédito;;SP;1000;;1000
96092;Sea;09/04/2020;07/10/2020;0;Boleto;;ES;1000;;1000
96093;Sea;09/30/2020;07/10/2020;0;Boleto;;PA;1000;;1000
96094;Sea;05/24/2022;07/10/2020;15;Cartão de crédito;;SP;1000;;1000
96095;Sea;;07/10/2020;15;Cartão de crédito;;SP;1000;;1000
96096;Sea;01/10/2022;07/09/2020;10;Cartão de crédito;;SP;1000;;1000
96097;Sea;08/19/2021;07/09/2020;10;Cartão de crédito;;SP;1000;;1000
96098;Sea;08/17/2020;07/09/2020;0;Boleto;;SP;1000;;1000
96099;Sea;02/01/2021;07/09/2020;0;Cartão de crédito;;MG;1000;;1000
96100;Sea;02/17/2022;07/09/2020;10;Cartão de crédito;;RS;1000;;1000
94484;Sea;06/13/2022;07/08/2020;10;Boleto;;SP;1000;;1000
96101;Sea;02/22/2022;07/08/2020;20;Cartão de crédito;;SC;1000;;1000
96102;Sea;12/16/2020;07/08/2020;10;Cartão de crédito;;RN;1000;;1000
96103;Sea;12/18/2020;07/08/2020;0;Boleto;;SP;1000;;1000
96104;Sea;05/20/2022;07/07/2020;10;Cartão de crédito;;RS;1000;;1000
96105;Sea;;07/07/2020;30;Cartão de crédito;;BA;1000;;1000
96106;Sea;08/19/2020;07/07/2020;10;Boleto;;PR;1000;;1000
96107;Sea;;07/07/2020;10;Cartão de crédito;;RJ;1000;;1000
96108;Sea;01/24/2022;07/07/2020;10;Boleto;;SP;1000;;1000
96109;Sea;;07/06/2020;5;Cartão de crédito;;SP;1000;;1000
96110;Sea;03/28/2021;07/06/2020;0;Cartão de crédito;;SP;1000;;1000
96111;Sea;09/01/2020;07/06/2020;0;Cartão de crédito;;RJ;1000;;1000
96112;Sea;10/04/2021;07/03/2020;8;Cartão de crédito;;SP;1000;;1000
95056;Sea;07/02/2020;07/03/2020;10;Boleto;;SC;1000;;1000
95056;Sea;07/02/2020;07/03/2020;10;Boleto;;SC;1000;;1000
95056;Sea;07/02/2020;07/03/2020;10;Boleto;;SC;1000;;1000
96113;Sea;06/06/2022;07/03/2020;5;Cartão de crédito;;MG;1000;;1000
96114;Sea;01/19/2021;07/03/2020;0;Cartão de crédito;;SP;1000;;1000
96115;Sea;05/26/2022;07/03/2020;13;Cartão de crédito;;SP;1000;;1000
96116;Sea;12/02/2020;07/03/2020;5;Boleto;;SP;1000;;1000
96117;Sea;;07/02/2020;10;Cartão de crédito;;SP;1000;;1000
96118;Sea;09/16/2021;07/01/2020;5;Cartão de crédito;;SC;1000;;1000
96249;Sea;01/17/2022;06/12/2020;15;Cartão de crédito;;SP;1000;;1000
96250;Sea;;06/11/2020;15;Cartão de crédito;;SP;1000;;1000
96251;Sea;;06/11/2020;30;Cartão de crédito;;SP;1000;;1000
96252;Sea;10/13/2020;06/10/2020;15;Cartão de crédito;;SP;1000;;1000
96253;Sea;08/07/2020;06/10/2020;15;Cartão de crédito;;SP;1000;;1000
96254;Sea;07/24/2020;06/10/2020;15;Cartão de crédito;;SP;1000;;1000
96255;Sea;06/04/2022;06/10/2020;30;Cartão de crédito;;SP;1000;;1000
96255;Sea;06/12/2020;06/10/2020;10062020;Cartão de crédito;;SP;1000;;1000
96256;Sea;12/15/2022;06/10/2020;15;Cartão de crédito;;SC;1000;;1000
96257;Sea;;06/10/2020;10;Cartão de crédito;;SP;1000;;1000
96258;Sea;05/20/2021;06/10/2020;15;Boleto;;SP;1000;;1000
96259;Sea;05/20/2022;06/10/2020;10;Boleto;;SC;1000;;1000
96260;Sea;;06/10/2020;15;Cartão de crédito;;SC;1000;;1000
96261;Sea;06/17/2021;06/10/2020;15;Cartão de crédito;;SP;1000;;1000
96262;Sea;08/04/2021;06/09/2020;10;Cartão de crédito;;GO;1000;;1000
96263;Sea;04/22/2022;06/09/2020;30;Cartão de crédito;;RJ;1000;;1000
96264;Sea;11/05/2020;06/09/2020;0;Cartão de crédito;;SP;1000;;1000
96265;Sea;;06/09/2020;10;Cartão de crédito;;MG;1000;;1000
96266;Sea;08/27/2020;06/09/2020;0;Cartão de crédito;;RJ;1000;;1000
96267;Sea;12/10/2020;06/09/2020;10;Cartão de crédito;;SP;1000;;1000
